,Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity,Month,Day,Sales_Rolling_3
77183,2019,oct,2019-10-01,Odisha,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,10,1,0.0
77184,2019,oct,2019-10-01,Odisha,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,27,10,1,9.0
77185,2019,oct,2019-10-01,Odisha,EXCAVATOR (COMMERCIAL),Others,Others,0,10,1,9.0
77186,2019,oct,2019-10-01,Odisha,EXCAVATOR (NT),Others,Others,0,10,1,9.0
77187,2019,oct,2019-10-01,Odisha,FIRE TENDERS,Others,Others,0,10,1,0.0
77188,2019,oct,2019-10-01,Odisha,FORK LIFT,Others,Others,0,10,1,0.0
77189,2019,oct,2019-10-01,Odisha,GOODS CARRIER,Others,Others,0,10,1,0.0
77190,2019,oct,2019-10-01,Odisha,HARVESTER,Others,Others,0,10,1,0.0
77191,2019,oct,2019-10-01,Odisha,LUXURY CAB,4-Wheelers,4W_Shared,0,10,1,0.0
77192,2019,oct,2019-10-01,Odisha,MAXI CAB,Others,Others,0,10,1,0.0
77193,2019,oct,2019-10-01,Odisha,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,63,10,1,21.0
77194,2019,oct,2019-10-01,Odisha,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,10,1,21.0
77195,2019,oct,2019-10-01,Odisha,MOPED,2-Wheelers,2W_Personal,0,10,1,21.0
77196,2019,oct,2019-10-01,Odisha,MOTOR CAB,4-Wheelers,4W_Shared,0,10,1,0.0
77197,2019,oct,2019-10-01,Odisha,MOTOR CAR,4-Wheelers,4W_Personal,1,10,1,0.3333333333333333
77198,2019,oct,2019-10-01,Odisha,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0,10,1,0.3333333333333333
77199,2019,oct,2019-10-01,Odisha,OMNI BUS,Bus,Bus,0,10,1,0.3333333333333333
77200,2019,oct,2019-10-01,Odisha,OMNI BUS (PRIVATE USE),Bus,Bus,0,10,1,0.0
77201,2019,oct,2019-10-01,Odisha,PRIVATE SERVICE VEHICLE,Others,Others,0,10,1,0.0
77202,2019,oct,2019-10-01,Odisha,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0,10,1,0.0
77203,2019,oct,2019-10-01,Odisha,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,4,10,1,1.3333333333333333
77204,2019,oct,2019-10-01,Odisha,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1,10,1,1.6666666666666667
77205,2019,oct,2019-10-01,Odisha,TOWER WAGON,Others,Others,0,10,1,1.6666666666666667
77206,2019,oct,2019-10-01,Odisha,TRACTOR (COMMERCIAL),Others,Others,0,10,1,0.3333333333333333
77207,2019,oct,2019-10-01,Odisha,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0,10,1,0.0
77208,2019,oct,2019-10-01,Odisha,TRAILER (COMMERCIAL),Others,Others,0,10,1,0.0
77209,2019,oct,2019-10-01,Odisha,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0,10,1,0.0
77210,2019,oct,2019-10-01,Punjab,AGRICULTURAL TRACTOR,Others,Others,0,10,1,2.0
77211,2019,oct,2019-10-01,Punjab,AMBULANCE,Others,Others,0,10,1,0.0
77212,2019,oct,2019-10-01,Punjab,ARTICULATED VEHICLE,Others,Others,0,10,1,0.0
77213,2019,oct,2019-10-01,Punjab,BUS,Bus,Bus,0,10,1,0.0
77214,2019,oct,2019-10-01,Punjab,CAMPER VAN / TRAILER,Others,Others,0,10,1,0.0
77215,2019,oct,2019-10-01,Punjab,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,10,1,0.0
77216,2019,oct,2019-10-01,Punjab,CRANE MOUNTED VEHICLE,Others,Others,0,10,1,0.0
77217,2019,oct,2019-10-01,Punjab,EARTH MOVING EQUIPMENT,Others,Others,0,10,1,0.0
77218,2019,oct,2019-10-01,Punjab,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,10,1,0.0
77219,2019,oct,2019-10-01,Punjab,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,110,10,1,36.666666666666664
77220,2019,oct,2019-10-01,Punjab,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1,10,1,37.0
77221,2019,oct,2019-10-01,Punjab,EXCAVATOR (COMMERCIAL),Others,Others,0,10,1,37.0
77222,2019,oct,2019-10-01,Punjab,EXCAVATOR (NT),Others,Others,0,10,1,0.3333333333333333
77223,2019,oct,2019-10-01,Punjab,FIRE FIGHTING VEHICLE,Others,Others,0,10,1,0.0
77224,2019,oct,2019-10-01,Punjab,FIRE TENDERS,Others,Others,0,10,1,0.0
77225,2019,oct,2019-10-01,Punjab,GOODS CARRIER,Others,Others,0,10,1,0.0
77226,2019,oct,2019-10-01,Punjab,HARVESTER,Others,Others,0,10,1,0.0
77227,2019,oct,2019-10-01,Punjab,HEARSES,Others,Others,0,10,1,0.0
77228,2019,oct,2019-10-01,Punjab,MAXI CAB,Others,Others,0,10,1,0.0
77229,2019,oct,2019-10-01,Punjab,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,11,10,1,3.6666666666666665
77230,2019,oct,2019-10-01,Punjab,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,10,1,3.6666666666666665
77231,2019,oct,2019-10-01,Punjab,MOPED,2-Wheelers,2W_Personal,0,10,1,3.6666666666666665
77232,2019,oct,2019-10-01,Punjab,MOTOR CAB,4-Wheelers,4W_Shared,0,10,1,0.0
77233,2019,oct,2019-10-01,Punjab,MOTOR CAR,4-Wheelers,4W_Personal,0,10,1,0.0
77234,2019,oct,2019-10-01,Punjab,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0,10,1,0.0
77235,2019,oct,2019-10-01,Punjab,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0,10,1,0.0
77236,2019,oct,2019-10-01,Punjab,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,10,1,0.0
77237,2019,oct,2019-10-01,Punjab,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1,10,1,0.3333333333333333
77238,2019,oct,2019-10-01,Punjab,TRACTOR (COMMERCIAL),Others,Others,0,10,1,0.3333333333333333
77239,2019,oct,2019-10-01,Punjab,VEHICLE FITTED WITH RIG,Others,Others,0,10,1,0.3333333333333333
77240,2019,oct,2019-10-01,Puducherry,ADAPTED VEHICLE,Others,Others,0,10,1,0.0
77241,2019,oct,2019-10-01,Puducherry,AGRICULTURAL TRACTOR,Others,Others,0,10,1,0.0
77242,2019,oct,2019-10-01,Puducherry,BUS,Bus,Bus,0,10,1,0.0
77243,2019,oct,2019-10-01,Puducherry,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,10,1,0.0
77244,2019,oct,2019-10-01,Puducherry,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,10,1,0.0
77245,2019,oct,2019-10-01,Puducherry,GOODS CARRIER,Others,Others,0,10,1,0.0
77246,2019,oct,2019-10-01,Puducherry,MAXI CAB,Others,Others,0,10,1,0.0
77247,2019,oct,2019-10-01,Puducherry,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,7,10,1,2.3333333333333335
77248,2019,oct,2019-10-01,Puducherry,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,10,1,2.3333333333333335
77249,2019,oct,2019-10-01,Puducherry,MOPED,2-Wheelers,2W_Personal,0,10,1,2.3333333333333335
77250,2019,oct,2019-10-01,Puducherry,MOTOR CAB,4-Wheelers,4W_Shared,0,10,1,0.0
77251,2019,oct,2019-10-01,Puducherry,MOTOR CAR,4-Wheelers,4W_Personal,0,10,1,0.0
77252,2019,oct,2019-10-01,Puducherry,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0,10,1,0.0
77253,2019,oct,2019-10-01,Puducherry,OMNI BUS,Bus,Bus,0,10,1,0.0
77254,2019,oct,2019-10-01,Puducherry,PRIVATE SERVICE VEHICLE,Others,Others,0,10,1,0.0
77255,2019,oct,2019-10-01,Puducherry,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,10,1,0.0
77256,2019,oct,2019-10-01,Puducherry,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,10,1,0.0
77257,2019,oct,2019-10-01,Rajasthan,ADAPTED VEHICLE,Others,Others,0,10,1,0.0
77258,2019,oct,2019-10-01,Rajasthan,AGRICULTURAL TRACTOR,Others,Others,0,10,1,0.0
77259,2019,oct,2019-10-01,Rajasthan,AMBULANCE,Others,Others,0,10,1,0.0
77260,2019,oct,2019-10-01,Rajasthan,ARTICULATED VEHICLE,Others,Others,0,10,1,0.0
77261,2019,oct,2019-10-01,Rajasthan,BUS,Bus,Bus,0,10,1,0.0
77262,2019,oct,2019-10-01,Rajasthan,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0,10,1,0.0
77263,2019,oct,2019-10-01,Rajasthan,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,10,1,0.0
77264,2019,oct,2019-10-01,Rajasthan,CRANE MOUNTED VEHICLE,Others,Others,0,10,1,0.0
77265,2019,oct,2019-10-01,Rajasthan,DUMPER,Others,Others,0,10,1,0.0
77266,2019,oct,2019-10-01,Rajasthan,EARTH MOVING EQUIPMENT,Others,Others,0,10,1,0.0
77267,2019,oct,2019-10-01,Rajasthan,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,10,1,0.0
77268,2019,oct,2019-10-01,Rajasthan,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,454,10,1,151.33333333333334
77269,2019,oct,2019-10-01,Rajasthan,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,56,10,1,170.0
77270,2019,oct,2019-10-01,Rajasthan,EXCAVATOR (NT),Others,Others,0,10,1,170.0
77271,2019,oct,2019-10-01,Rajasthan,FORK LIFT,Others,Others,0,10,1,18.666666666666668
77272,2019,oct,2019-10-01,Rajasthan,GOODS CARRIER,Others,Others,0,10,1,0.0
77273,2019,oct,2019-10-01,Rajasthan,HARVESTER,Others,Others,0,10,1,0.0
77274,2019,oct,2019-10-01,Rajasthan,MAXI CAB,Others,Others,0,10,1,0.0
77275,2019,oct,2019-10-01,Rajasthan,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,62,10,1,20.666666666666668
77276,2019,oct,2019-10-01,Rajasthan,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,10,1,20.666666666666668
77277,2019,oct,2019-10-01,Rajasthan,MOPED,2-Wheelers,2W_Personal,15,10,1,25.666666666666668
77278,2019,oct,2019-10-01,Rajasthan,MOTOR CAB,4-Wheelers,4W_Shared,0,10,1,5.0
77279,2019,oct,2019-10-01,Rajasthan,MOTOR CAR,4-Wheelers,4W_Personal,0,10,1,5.0
77280,2019,oct,2019-10-01,Rajasthan,MOTOR CYCLE/SCOOTER-SIDECAR(T),Others,Others,0,10,1,0.0
77281,2019,oct,2019-10-01,Rajasthan,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0,10,1,0.0
77282,2019,oct,2019-10-01,Rajasthan,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,1,10,1,0.3333333333333333
77283,2019,oct,2019-10-01,Rajasthan,OMNI BUS,Bus,Bus,0,10,1,0.3333333333333333
77284,2019,oct,2019-10-01,Rajasthan,PRIVATE SERVICE VEHICLE,Others,Others,0,10,1,0.3333333333333333
77285,2019,oct,2019-10-01,Rajasthan,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0,10,1,0.0
77286,2019,oct,2019-10-01,Rajasthan,RECOVERY VEHICLE,Others,Others,0,10,1,0.0
77287,2019,oct,2019-10-01,Rajasthan,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1,10,1,0.3333333333333333
77288,2019,oct,2019-10-01,Rajasthan,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,10,1,0.3333333333333333
77289,2019,oct,2019-10-01,Rajasthan,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0,10,1,0.3333333333333333
77290,2019,oct,2019-10-01,Rajasthan,TRAILER (AGRICULTURAL),Others,Others,0,10,1,0.0
77291,2019,oct,2019-10-01,Rajasthan,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0,10,1,0.0
77292,2019,oct,2019-10-01,Rajasthan,VEHICLE FITTED WITH RIG,Others,Others,0,10,1,0.0
77293,2019,oct,2019-10-01,Sikkim,AMBULANCE,Others,Others,0,10,1,0.0
77294,2019,oct,2019-10-01,Sikkim,EARTH MOVING EQUIPMENT,Others,Others,0,10,1,0.0
77295,2019,oct,2019-10-01,Sikkim,GOODS CARRIER,Others,Others,0,10,1,0.0
77296,2019,oct,2019-10-01,Sikkim,LUXURY CAB,4-Wheelers,4W_Shared,0,10,1,0.0
77297,2019,oct,2019-10-01,Sikkim,MAXI CAB,Others,Others,0,10,1,0.0
77298,2019,oct,2019-10-01,Sikkim,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0,10,1,0.0
77299,2019,oct,2019-10-01,Sikkim,MOTOR CAB,4-Wheelers,4W_Shared,0,10,1,0.0
77300,2019,oct,2019-10-01,Sikkim,MOTOR CAR,4-Wheelers,4W_Personal,0,10,1,0.0
77301,2019,oct,2019-10-01,Sikkim,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0,10,1,0.0
77302,2019,oct,2019-10-01,Sikkim,OMNI BUS,Bus,Bus,0,10,1,0.0
77303,2019,oct,2019-10-01,Tamil Nadu,ADAPTED VEHICLE,Others,Others,0,10,1,0.0
77304,2019,oct,2019-10-01,Tamil Nadu,AGRICULTURAL TRACTOR,Others,Others,0,10,1,0.0
77305,2019,oct,2019-10-01,Tamil Nadu,AMBULANCE,Others,Others,0,10,1,0.0
77306,2019,oct,2019-10-01,Tamil Nadu,ARTICULATED VEHICLE,Others,Others,0,10,1,0.0
77307,2019,oct,2019-10-01,Tamil Nadu,BUS,Bus,Bus,0,10,1,0.0
77308,2019,oct,2019-10-01,Tamil Nadu,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0,10,1,0.0
77309,2019,oct,2019-10-01,Tamil Nadu,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,10,1,0.0
77310,2019,oct,2019-10-01,Tamil Nadu,CRANE MOUNTED VEHICLE,Others,Others,0,10,1,0.0
77311,2019,oct,2019-10-01,Tamil Nadu,EARTH MOVING EQUIPMENT,Others,Others,0,10,1,0.0
77312,2019,oct,2019-10-01,Tamil Nadu,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,10,1,0.0
77313,2019,oct,2019-10-01,Tamil Nadu,FIRE FIGHTING VEHICLE,Others,Others,0,10,1,0.0
77314,2019,oct,2019-10-01,Tamil Nadu,FORK LIFT,Others,Others,0,10,1,0.0
77315,2019,oct,2019-10-01,Tamil Nadu,GOODS CARRIER,Others,Others,0,10,1,0.0
77316,2019,oct,2019-10-01,Tamil Nadu,HARVESTER,Others,Others,0,10,1,0.0
77317,2019,oct,2019-10-01,Tamil Nadu,HEARSES,Others,Others,0,10,1,0.0
77318,2019,oct,2019-10-01,Tamil Nadu,LIBRARY VAN,Others,Others,0,10,1,0.0
77319,2019,oct,2019-10-01,Tamil Nadu,MAXI CAB,Others,Others,0,10,1,0.0
77320,2019,oct,2019-10-01,Tamil Nadu,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,297,10,1,99.0
77321,2019,oct,2019-10-01,Tamil Nadu,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,10,1,99.0
77322,2019,oct,2019-10-01,Tamil Nadu,MOPED,2-Wheelers,2W_Personal,22,10,1,106.33333333333333
77323,2019,oct,2019-10-01,Tamil Nadu,MOTOR CAB,4-Wheelers,4W_Shared,0,10,1,7.333333333333333
77324,2019,oct,2019-10-01,Tamil Nadu,MOTOR CAR,4-Wheelers,4W_Personal,4,10,1,8.666666666666666
77325,2019,oct,2019-10-01,Tamil Nadu,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,36,10,1,13.333333333333334
77326,2019,oct,2019-10-01,Tamil Nadu,OMNI BUS,Bus,Bus,0,10,1,13.333333333333334
77327,2019,oct,2019-10-01,Tamil Nadu,PRIVATE SERVICE VEHICLE,Others,Others,1,10,1,12.333333333333334
77328,2019,oct,2019-10-01,Tamil Nadu,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0,10,1,0.3333333333333333
77329,2019,oct,2019-10-01,Tamil Nadu,RECOVERY VEHICLE,Others,Others,0,10,1,0.3333333333333333
77330,2019,oct,2019-10-01,Tamil Nadu,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,10,1,0.0
77331,2019,oct,2019-10-01,Tamil Nadu,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,10,1,0.0
